1.660220, 0.963666, Clase1
-0.392167, -1.924036, Clase1
-0.182495, -0.903667, Clase1
0.847569, -0.615678, Clase1
3.277887, 0.620478, Clase1
0.116644, 0.178740, Clase1
1.145432, -0.284801, Clase1
0.946796, -1.200416, Clase1
1.430464, -1.010354, Clase1
1.489607, -0.998998, Clase1
0.203926, 1.003082, Clase1
1.394760, 0.747432, Clase1
0.762405, -2.007916, Clase1
0.632591, -0.484787, Clase1
0.583197, -0.635986, Clase1
1.817113, 0.028025, Clase1
1.674739, 1.034661, Clase1
0.980264, -1.679947, Clase1
1.736320, 1.021853, Clase1
-0.681140, 0.035467, Clase1
1.089898, -0.546995, Clase1
0.844824, 0.267755, Clase1
1.481850, 0.180397, Clase1
1.837278, 0.973113, Clase1
0.406126, -1.827455, Clase1
0.744158, 1.601905, Clase1
1.060467, -0.035272, Clase1
2.315773, 0.556173, Clase1
1.409677, 0.298901, Clase1
0.689396, 0.418727, Clase1
0.385735, 1.821473, Clase1
1.098534, -0.330085, Clase1
0.876620, 0.401893, Clase1
0.896900, 1.035586, Clase1
0.810492, 0.494034, Clase1
2.384271, 1.618735, Clase1
3.019423, 0.541409, Clase1
0.311291, 0.769332, Clase1
1.069128, 1.603679, Clase1
0.285170, -0.799868, Clase1
0.060608, -0.031904, Clase1
1.263759, 0.429606, Clase1
0.817912, 0.252960, Clase1
0.185071, -0.283037, Clase1
0.954795, 0.251102, Clase1
1.463665, -0.920022, Clase1
-0.125546, -0.156326, Clase1
0.583183, -0.074177, Clase1
1.139474, 0.805561, Clase1
1.997115, -1.243249, Clase1
0.372777, 1.119494, Clase1
0.929690, -0.187990, Clase1
0.056552, -0.623415, Clase1
1.757371, -0.457846, Clase1
0.951829, 1.003557, Clase1
1.214459, -0.922596, Clase1
1.733940, -0.256651, Clase1
1.993604, -0.526777, Clase1
0.256628, -0.595040, Clase1
0.260071, 0.088449, Clase1
0.735282, -0.759651, Clase1
1.658245, 0.584541, Clase1
2.061139, -0.152666, Clase1
0.181100, 0.992652, Clase1
1.740116, 1.284846, Clase1
0.238500, 1.087667, Clase1
1.185241, 0.774770, Clase1
0.997506, 0.393647, Clase1
3.031746, -0.100823, Clase1
1.240058, 0.183470, Clase1
0.208735, 0.344258, Clase1
0.865354, -1.366972, Clase1
0.498405, 0.078947, Clase1
1.431594, -0.372681, Clase1
1.612495, 0.556125, Clase1
2.062718, -0.616180, Clase1
-0.078418, -0.258007, Clase1
0.444723, 0.898215, Clase1
0.939824, 0.463949, Clase1
-0.725743, -0.110166, Clase1
1.631269, -0.750949, Clase1
1.481202, 0.728430, Clase1
